NO_REGIAO,CO_REGIAO,NO_UF,SG_UF,CO_UF,NO_MUNICIPIO,CO_MUNICIPIO,NO_MESORREGIAO,CO_MESORREGIAO,NO_MICRORREGIAO,CO_MICRORREGIAO,NO_ENTIDADE,CO_ENTIDADE,QT_MAT_BAS,QT_MAT_INF,QT_MAT_FUND,QT_MAT_MED,QT_MAT_EJA,QT_MAT_ESP
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA ESTADUAL PROFESSOR HERMOGENES NOGUEIRA DA COSTA ENSINO FUNDAMENTAL E MEDIO,24002364,475,0,0,475,0,25
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA ESTADUAL PROFESSORA INALDA CABRAL,24002380,317,0,317,0,0,23
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA ESTADUAL PROFESSORA IRACEMA FERNANDES,24002399,36,0,36,0,0,1
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA ESTADUAL PROFESSOR JOSE DE FREITAS NOBRE,24002402,375,0,170,205,0,27
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA ESTADUAL PROFESSOR JOSE NOGUEIRA,24002410,732,0,437,295,0,57
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA ESTADUAL MANOEL JOAO,24002429,348,0,196,120,32,38
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA ESTADUAL PROFESSORA MARIA STELLA PINHEIRO COSTA,24002445,594,0,0,594,0,28
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA ESTADUAL PROFESSOR SOLON MOURA,24002453,150,0,150,0,0,15
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA INFANTIL O PRIMEIRO PASSO,24002470,139,57,82,0,0,12
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESC ISOLADA DE ALAGOINHA,24002488,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA ISOLADA ESPINHEIRINHO,24002496,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL LIONS MOSSORO CENTRO,24002518,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,COLEGIO MATER CHRISTI,24002526,934,178,554,202,0,13
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL CHAFARIZ I,24002542,39,12,27,0,0,4
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL FRANCISCO DE ASSIS NOGUEIRA,24002550,74,32,42,0,0,5
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL FRANCISCO FRANCA,24002569,21,13,8,0,0,2
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL CARMELIA DE ALMEIDA,24002577,46,15,31,0,0,2
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL ALCIDES MANOEL DE MEDEIROS,24002593,363,0,363,0,0,20
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL ANTONIO MENDONCA,24002615,54,16,38,0,0,3
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL BENTO JOSE DE FREITAS,24002631,23,10,13,0,0,1
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL HELOISA LEAO DE MOURA,24002658,385,0,385,0,0,27
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL CELINA GUIMARAES VIANA,24002674,393,0,393,0,0,23
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL ELIZEU GOMES DE MELO,24002682,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL FRANCISCO DE ASSIS BATISTA,24002712,228,0,228,0,0,17
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL CORNELIO BARBALHO DE CARVALHO,24002720,80,22,58,0,0,2
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL DINARTE MARIZ,24002747,309,0,309,0,0,14
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL PROFESSORA DOLORES FREIRE DE ANDRADE,24002755,107,0,107,0,0,7
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL DR JOSE GONCALVES,24002763,317,60,257,0,0,15
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL ELEUTERIO COSTA,24002780,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL ELIAS SALEM,24002798,122,36,86,0,0,2
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL FRANCISCO FRANCA MATEUS,24002810,22,9,13,0,0,0
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL FRANCISCO FERREIRA SOUTO,24002828,44,10,34,0,0,1
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL GENILDO MIRANDA,24002836,122,0,122,0,0,2
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL EVILASIO LEAO,24002852,153,27,126,0,0,11
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL JERONIMO ROSADO,24002860,158,18,140,0,0,6
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL JOAQUIM DA SILVEIRA BORGES,24002887,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL JOSE MATEUS DE SOUZA,24002917,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL LUIZ LOURIVAL DE GOES,24002933,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL MANOEL DUNGA DA ROCHA,24002950,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL MANOEL JUSTINO,24002968,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL MONSENHOR MOTA,24002992,272,71,201,0,0,21
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL NONO ROSADO,24003000,254,39,215,0,0,23
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL JOAO NICERAS DE MORAIS,24003042,38,14,24,0,0,0
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL PEDRO FERNANDES RIBEIRO,24003050,25,10,15,0,0,1
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL PIQUIRI II,24003077,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL PROFESSORA LEOPOLDINA DE ALMEIDA,24003093,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL SINDICALISTA ANTONIO INACIO,24003107,350,0,350,0,0,22
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL PROFESSOR JO,24003115,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL RAIMUNDO FERNANDES,24003123,416,0,416,0,0,28
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL RICARDO VIEIRA DO COUTO,24003131,336,52,284,0,0,16
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL SAO RAIMUNDO,24003158,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL SENADOR DUARTE FILHO,24003166,245,0,187,0,58,26
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL VEREADOR JOSE BERNARDO,24003182,141,32,109,0,0,4
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL JOAQUIM FELICIO DE MOURA,24003204,429,0,429,0,0,21
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL PROFESSOR ANTONIO FAGUNDES,24003212,352,0,352,0,0,24
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL PROFESSOR MANOEL ASSIS,24003220,627,0,627,0,0,37
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL JOSE ALVES SOBRINHO,24003263,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL ROTARY,24003298,372,0,372,0,0,20
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA SANTA ELISABETE,24003310,364,0,364,0,0,2
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA DE 1 GRAU SONHO MEU,24003344,79,31,48,0,0,1
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA ESTADUAL SANTA DELMIRA,24003352,172,0,172,0,0,6
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA ESTADUAL CENTENARIO DE MOSSORO,24003409,188,0,188,0,0,19
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,COLEGIO SAGRADO CORACAO DE MARIA,24003417,799,144,655,0,0,48
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,INSTITUTO ALVORADA LTDA,24003425,144,33,111,0,0,1
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,INSTITUTO GURILANDIA,24003492,1157,202,764,191,0,9
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,INSTITUTO MAGIA DO APRENDER,24003506,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,INSTITUTO MONTESSORI,24003522,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ESCOLA MUNICIPAL NOSSA SENHORA DAS GRACAS,24003530,261,0,261,0,0,14
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,COLEGIO PASSOS LIVRES,24003573,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,CPP - COLEGIO PRINCIPE,24003581,757,161,468,128,0,45
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,INSTITUTO PEQUENO PRINCIPE I,24003590,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,COLEGIO UNIVERSO UNO,24003638,534,86,372,76,0,5
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,INSTITUTO SANTA MARIA GORETTI,24003646,336,67,211,58,0,26
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,COLEGIO MENINO DEUS LTDA,24003662,446,103,274,69,0,20
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,INSTITUTO AQUARELA,24003670,47,20,27,0,0,0
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,COLEGIO FUTURO,24003697,247,60,187,0,0,4
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,INSTITUTO MUNDO DO SABER,24003700,68,42,26,0,0,1
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,INSTITUTO NOSSA SENHORA DA CONCEICAO,24003719,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,ALVORECER CENTRO EDUCACIONAL LTDA,24003727,362,123,239,0,0,4
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,INSTITUTO EDUCACIONAL NOSSA SRA DE FATIMA,24003760,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Mossoró,2408003,Oeste Potiguar,2401,Mossoró,24001,UNIAO COLEGIO E CURSO,24003824,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Serra do Mel,2413359,Oeste Potiguar,2401,Mossoró,24001,ESCOLA ESTADUAL PADRE JOSE DE ANCHIETA,24003972,642,0,35,388,190,12
Nordeste,2,Rio Grande do Norte,RN,24,Serra do Mel,2413359,Oeste Potiguar,2401,Mossoró,24001,EE PE JOSE DE ANCHIETA ENS 1 GRAU - AL,24004006,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Serra do Mel,2413359,Oeste Potiguar,2401,Mossoró,24001,EE PE JOSE DE ANCHIETA ENS 1 GRAU -AM,24004014,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Serra do Mel,2413359,Oeste Potiguar,2401,Mossoró,24001,EE PE JOSE DE ANCHIETA ENS 1 GRAU - BA,24004022,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Serra do Mel,2413359,Oeste Potiguar,2401,Mossoró,24001,EE PE JOSE DE ANCHIETA ENS 1 GRAU - CE,24004030,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Serra do Mel,2413359,Oeste Potiguar,2401,Mossoró,24001,EE PE JOSE DE ANCHIETA ENS 1 GRAU - ES,24004049,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Serra do Mel,2413359,Oeste Potiguar,2401,Mossoró,24001,EE PE JOSE DE ANCHIETA ENS 1 GRAU - GB,24004065,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Serra do Mel,2413359,Oeste Potiguar,2401,Mossoró,24001,EE PE JOSE DE ANCHIETA ENS 1 GRAU - MA,24004073,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Serra do Mel,2413359,Oeste Potiguar,2401,Mossoró,24001,EE PE JOSE DE ANCHIETA ENS 1 GRAU - MT,24004081,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Serra do Mel,2413359,Oeste Potiguar,2401,Mossoró,24001,EE PE JOSE DE ANCHIETA ENS 1 GRAU - MG,24004090,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Serra do Mel,2413359,Oeste Potiguar,2401,Mossoró,24001,EE PE JOSE DE ANCHIETA ENS 1 GRAU - PA,24004103,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Serra do Mel,2413359,Oeste Potiguar,2401,Mossoró,24001,EE PE JOSE DE ANCHIETA ENS 1 GRAU - PB,24004111,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Serra do Mel,2413359,Oeste Potiguar,2401,Mossoró,24001,EE PE JOSE DE ANCHIETA 1 GRAU - PR,24004120,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Serra do Mel,2413359,Oeste Potiguar,2401,Mossoró,24001,EE PE JOSE DE ANCHIETA ENS 1 GRAU - PE,24004138,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Serra do Mel,2413359,Oeste Potiguar,2401,Mossoró,24001,EE PE JOSE DE ANCHIETA ENS 1 GRAU - PI,24004146,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Serra do Mel,2413359,Oeste Potiguar,2401,Mossoró,24001,EE PE JOSE DE ANCHIETA ENS 1 GRAU - RS,24004154,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Serra do Mel,2413359,Oeste Potiguar,2401,Mossoró,24001,EE PE JOSE DE ANCHIETA ENS 1 GRAU - SP,24004162,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Serra do Mel,2413359,Oeste Potiguar,2401,Mossoró,24001,EE PE JOSE DE ANCHIETA ENS 1 GRAU - SE,24004170,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Serra do Mel,2413359,Oeste Potiguar,2401,Mossoró,24001,EE PE JOSE DE ANCHIETA ENS 1 GRAU - SC,24004189,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Serra do Mel,2413359,Oeste Potiguar,2401,Mossoró,24001,EE FAMILIA AGRICOLA DA SERRA DO MEL,24004197,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,COLEGIO NOSSA SENHORA DA CONCEICAO,24004219,392,131,261,0,0,12
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,ESCOLA ESTADUAL FERREIRA PINTO,24004251,372,0,348,0,24,39
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,ESCOLA ESTADUAL PROFESSOR ANTONIO DANTAS,24004260,719,0,0,719,0,52
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,ESCOLA ESTADUAL PROFESSOR GERSON LOPES,24004278,322,0,322,0,0,26
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,ESCOLA ESTADUAL PROFESSOR ALVANI DE FREITAS DIAS,24004294,217,0,197,0,20,20
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,ESCOLA ESTADUAL SEBASTIAO GOMES DE OLIVEIRA,24004308,109,0,71,38,0,10
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,ESCOLA ISOLADA BAIXA FECHADA,24004324,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,ESCOLA ISOLADA CARA FOSCA,24004359,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,ESCOLA ISOLADA PLANALTO,24004499,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,ESCOLA ESTADUAL ANTONIA ALVES DE LIMA,24004545,57,0,38,0,19,2
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,UNIDADE VII AUGUSTO VICENTE LOPES,24004634,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,UNIDADE XII ENEIAS FRANCISCO DA COSTA II,24004812,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,UNIDADE XV FELIX EUFRAZIO,24004871,36,11,25,0,0,3
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,UNIDADE XVI FRANCISCA ANTONIA DE OLIVEIRA,24004880,126,53,73,0,0,11
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,UNIDADE XIX FRANCISCO PEDRO COSTA,24004901,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,E M FRANCISCO TARGINO DA COSTA,24004910,394,84,310,0,0,11
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,UNIDADE XXI FRANCISCO TARGINO DA COSTA,24004928,31,11,20,0,0,2
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,ESCOLA MUNICIPAL ISABEL AURELIA TORRES,24004987,178,42,136,0,0,7
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,UNIDADE XXIII ISAURO CAMILO DE OLIVEIRA,24004995,26,9,17,0,0,0
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,UNIDADE XXIX MANOEL ANTONIO DE SOUZA,24005150,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,UNIDADE XXXIII MIGUEL ARCANJO DE MORAIS,24005231,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,UNIDADE XXXIV MIRA SELVA,24005240,20,11,9,0,0,1
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,E M PROFA LOURDES MOTA,24005304,126,0,126,0,0,13
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,EM RAIMUNDA FLORENCIO DE OLIVEIRA,24005320,94,36,58,0,0,4
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,UNIDADE XLII SAO FRANCISCO,24005398,29,6,23,0,0,1
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,ESCOLA MUNICIPAL VALDEMIRO PEDRO VIANA,24005525,80,23,57,0,0,3
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,UNIDADE XXXV NEVAL MACHADO BARROS,24005665,40,14,26,0,0,1
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,COLEGIO LUZ LTDA PEQUENO PRINCIPE,24005681,222,33,189,0,0,9
Nordeste,2,Rio Grande do Norte,RN,24,Apodi,2401008,Oeste Potiguar,2401,Chapada do Apodi,24002,LAR DA CRIANCA POBRE DE APODI,24005690,79,0,79,0,0,1
Nordeste,2,Rio Grande do Norte,RN,24,Caraúbas,2402303,Oeste Potiguar,2401,Chapada do Apodi,24002,ESCOLA ISOLADA CEL TIBURCIO GURGEL AMARAL,24005819,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Caraúbas,2402303,Oeste Potiguar,2401,Chapada do Apodi,24002,ESCOLA ESTADUAL ANTONIO CARLOS,24005843,480,0,480,0,0,21
Nordeste,2,Rio Grande do Norte,RN,24,Caraúbas,2402303,Oeste Potiguar,2401,Chapada do Apodi,24002,ESCOLA ESTADUAL PROFESSOR LOURENCO GURGEL DE OLIVEIRA,24005878,336,0,88,90,158,30
Nordeste,2,Rio Grande do Norte,RN,24,Caraúbas,2402303,Oeste Potiguar,2401,Chapada do Apodi,24002,ESCOLA ESTADUAL PROFESSORA MARIA SILVIA DE VASCONCELOS CAMARA,24005894,201,0,201,0,0,20
Nordeste,2,Rio Grande do Norte,RN,24,Caraúbas,2402303,Oeste Potiguar,2401,Chapada do Apodi,24002,ESCOLA ESTADUAL SEBASTIAO GURGEL,24005908,493,0,0,493,0,20
Nordeste,2,Rio Grande do Norte,RN,24,Caraúbas,2402303,Oeste Potiguar,2401,Chapada do Apodi,24002,ESCOLA ISOLADA 7 DE SETEMBRO,24005924,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Caraúbas,2402303,Oeste Potiguar,2401,Chapada do Apodi,24002,ESCOLA ISOLADA ABEL FERNANDES,24005932,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Caraúbas,2402303,Oeste Potiguar,2401,Chapada do Apodi,24002,ESCOLA ISOLADA ABIGAIL FERNANDES PIMENTA,24005940,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Caraúbas,2402303,Oeste Potiguar,2401,Chapada do Apodi,24002,ESCOLA ISOLADA CACIMBA DO MEIO,24005959,,,,,,
